ue_id,timestamp,prb_alloc,target_thr,DRB.UEThpUl
0,2025-12-11 08:56:12,66,10000.0,[5743.0]
0,2025-12-11 08:56:13,66,10000.0,[5613.0]
0,2025-12-11 08:56:14,66,10000.0,[5452.0]
0,2025-12-11 08:56:15,46,10000.0,[5632.0]
0,2025-12-11 08:56:17,46,10000.0,[4236.0]
0,2025-12-11 08:56:18,66,10000.0,[3994.0]
0,2025-12-11 08:56:19,66,10000.0,[5266.0]
0,2025-12-11 08:56:22,66,10000.0,[5752.0]
0,2025-12-11 08:56:23,66,10000.0,[5746.0]
0,2025-12-11 08:56:24,66,10000.0,[5771.0]
0,2025-12-11 08:56:25,66,10000.0,[5756.0]
0,2025-12-11 08:56:26,66,10000.0,[5743.0]
0,2025-12-11 08:56:27,66,10000.0,[5758.0]
0,2025-12-11 08:56:28,66,10000.0,[5756.0]
0,2025-12-11 08:56:30,66,10000.0,[5752.0]
0,2025-12-11 08:56:31,66,10000.0,[5763.0]
0,2025-12-11 08:56:32,66,10000.0,[5731.0]
0,2025-12-11 08:56:33,66,10000.0,[5747.0]
0,2025-12-11 08:56:34,66,10000.0,[5775.0]
0,2025-12-11 08:56:35,66,10000.0,[5747.0]
0,2025-12-11 08:56:36,66,10000.0,[5490.0]
0,2025-12-11 08:56:37,46,10000.0,[5530.0]
0,2025-12-11 08:56:38,46,10000.0,[4126.0]
0,2025-12-11 08:56:39,66,10000.0,[4007.0]
0,2025-12-11 08:56:40,66,10000.0,[5641.0]
0,2025-12-11 08:56:41,66,10000.0,[5742.0]
0,2025-12-11 08:56:42,66,10000.0,[5761.0]
0,2025-12-11 08:56:43,66,10000.0,[5738.0]
0,2025-12-11 08:56:45,66,10000.0,[5754.0]
0,2025-12-11 08:56:46,66,10000.0,[5748.0]
0,2025-12-11 08:56:47,66,10000.0,[5742.0]
0,2025-12-11 08:56:48,66,10000.0,[5760.0]
0,2025-12-11 08:56:49,66,10000.0,[5754.0]
0,2025-12-11 08:56:50,66,10000.0,[5736.0]
0,2025-12-11 08:56:51,66,10000.0,[5764.0]
0,2025-12-11 08:56:52,66,10000.0,[5674.0]
0,2025-12-11 08:56:53,66,10000.0,[5510.0]
0,2025-12-11 08:56:57,46,10000.0,[5386.0]
0,2025-12-11 08:56:58,46,10000.0,[4134.0]
0,2025-12-11 08:56:59,66,10000.0,[4001.0]
0,2025-12-11 08:57:00,66,10000.0,[5630.0]
0,2025-12-11 08:57:01,66,10000.0,[5756.0]
0,2025-12-11 08:57:02,66,10000.0,[5746.0]
0,2025-12-11 08:57:03,66,10000.0,[5765.0]
0,2025-12-11 08:57:04,66,10000.0,[5755.0]
0,2025-12-11 08:57:05,66,10000.0,[5738.0]
0,2025-12-11 08:57:06,66,10000.0,[5754.0]
0,2025-12-11 08:57:07,66,10000.0,[5750.0]
0,2025-12-11 08:57:08,66,10000.0,[5766.0]
0,2025-12-11 08:57:09,66,10000.0,[5738.0]
0,2025-12-11 08:57:10,66,10000.0,[5749.0]
0,2025-12-11 08:57:12,66,10000.0,[5720.0]
0,2025-12-11 08:57:13,66,10000.0,[5585.0]
0,2025-12-11 08:57:14,66,10000.0,[5459.0]
0,2025-12-11 08:57:15,46,10000.0,[5581.0]
0,2025-12-11 08:57:16,46,10000.0,[4014.0]
0,2025-12-11 08:57:17,66,10000.0,[4184.0]
0,2025-12-11 08:57:18,66,10000.0,[5775.0]
0,2025-12-11 08:57:19,66,10000.0,[5750.0]
0,2025-12-11 08:57:20,66,10000.0,[5747.0]
0,2025-12-11 08:57:21,66,10000.0,[5736.0]
0,2025-12-11 08:57:22,66,10000.0,[5736.0]
0,2025-12-11 08:57:23,66,10000.0,[5732.0]
0,2025-12-11 08:57:24,66,10000.0,[5760.0]
0,2025-12-11 08:57:25,66,10000.0,[5763.0]
0,2025-12-11 08:57:26,66,10000.0,[5735.0]
0,2025-12-11 08:57:28,66,10000.0,[5759.0]
0,2025-12-11 08:57:31,66,10000.0,[5702.0]
0,2025-12-11 08:57:32,66,10000.0,[5782.0]
0,2025-12-11 08:57:33,66,10000.0,[5331.0]
0,2025-12-11 08:57:34,66,10000.0,[5692.0]
0,2025-12-11 08:57:35,66,10000.0,[5413.0]
0,2025-12-11 08:57:36,66,10000.0,[5563.0]
0,2025-12-11 08:57:37,66,10000.0,[5589.0]
0,2025-12-11 08:57:38,66,10000.0,[5382.0]
0,2025-12-11 08:57:40,66,10000.0,[5636.0]
0,2025-12-11 08:57:41,66,10000.0,[5348.0]
0,2025-12-11 08:57:42,66,10000.0,[5590.0]
0,2025-12-11 08:57:43,66,10000.0,[5485.0]
0,2025-12-11 08:57:44,46,10000.0,[5375.0]
0,2025-12-11 08:57:45,46,10000.0,[4587.0]
0,2025-12-11 08:57:46,66,10000.0,[3991.0]
0,2025-12-11 08:57:47,66,10000.0,[5261.0]
0,2025-12-11 08:57:48,66,10000.0,[5761.0]
0,2025-12-11 08:57:49,66,10000.0,[5756.0]
0,2025-12-11 08:57:50,66,10000.0,[5749.0]
0,2025-12-11 08:57:51,66,10000.0,[5768.0]
0,2025-12-11 08:57:52,66,10000.0,[5757.0]
0,2025-12-11 08:57:53,66,10000.0,[5732.0]
0,2025-12-11 08:57:54,66,10000.0,[5772.0]
0,2025-12-11 08:57:56,66,10000.0,[5754.0]
0,2025-12-11 08:57:57,66,10000.0,[5742.0]
0,2025-12-11 08:57:58,66,10000.0,[5742.0]
0,2025-12-11 08:57:59,66,10000.0,[5696.0]
0,2025-12-11 08:58:00,66,10000.0,[5478.0]
0,2025-12-11 08:58:01,46,10000.0,[5569.0]
0,2025-12-11 08:58:02,46,10000.0,[4582.0]
0,2025-12-11 08:58:05,66,10000.0,[3992.0]
0,2025-12-11 08:58:07,66,10000.0,[5087.0]
0,2025-12-11 08:58:08,66,10000.0,[5772.0]
0,2025-12-11 08:58:09,66,10000.0,[5756.0]
0,2025-12-11 08:58:10,66,10000.0,[5756.0]
0,2025-12-11 08:58:11,66,10000.0,[5749.0]
0,2025-12-11 08:58:12,66,10000.0,[5755.0]
0,2025-12-11 08:58:13,66,10000.0,[5759.0]
0,2025-12-11 08:58:14,66,10000.0,[5755.0]
0,2025-12-11 08:58:15,66,10000.0,[5755.0]
0,2025-12-11 08:58:16,66,10000.0,[5753.0]
0,2025-12-11 08:58:17,66,10000.0,[5755.0]
