ue_id,timestamp,prb_alloc,target_thr,DRB.UEThpUl
0,2025-12-11 08:16:38,-1,10000.0,[5529.0]
0,2025-12-11 08:16:39,-1,10000.0,[5486.0]
0,2025-12-11 08:16:41,-1,10000.0,[5488.0]
0,2025-12-11 08:16:42,-1,10000.0,[5537.0]
0,2025-12-11 08:16:43,-1,10000.0,[5505.0]
0,2025-12-11 08:16:44,-1,10000.0,[5501.0]
0,2025-12-11 08:16:45,-1,10000.0,[5493.0]
0,2025-12-11 08:16:46,-1,10000.0,[5465.0]
0,2025-12-11 08:16:47,100,10000.0,[5459.0]
0,2025-12-11 08:16:48,100,10000.0,[5465.0]
0,2025-12-11 08:16:49,100,10000.0,[5452.0]
0,2025-12-11 08:16:50,100,10000.0,[5426.0]
0,2025-12-11 08:16:51,100,10000.0,[5466.0]
0,2025-12-11 08:16:52,100,10000.0,[5483.0]
0,2025-12-11 08:16:53,100,10000.0,[5471.0]
0,2025-12-11 08:16:54,100,10000.0,[5502.0]
0,2025-12-11 08:16:55,100,10000.0,[5477.0]
0,2025-12-11 08:16:57,100,10000.0,[5501.0]
0,2025-12-11 08:16:58,100,10000.0,[5462.0]
0,2025-12-11 08:16:59,100,10000.0,[5494.0]
0,2025-12-11 08:17:00,100,10000.0,[5475.0]
0,2025-12-11 08:17:01,100,10000.0,[5505.0]
0,2025-12-11 08:17:02,100,10000.0,[5588.0]
0,2025-12-11 08:17:03,100,10000.0,[5540.0]
0,2025-12-11 08:17:04,100,10000.0,[5503.0]
0,2025-12-11 08:17:05,100,10000.0,[5484.0]
0,2025-12-11 08:17:06,100,10000.0,[5451.0]
0,2025-12-11 08:17:10,100,10000.0,[5512.0]
0,2025-12-11 08:17:11,100,10000.0,[5495.0]
0,2025-12-11 08:17:12,100,10000.0,[5497.0]
0,2025-12-11 08:17:13,100,10000.0,[5518.0]
0,2025-12-11 08:17:14,100,10000.0,[5453.0]
0,2025-12-11 08:17:15,100,10000.0,[5494.0]
0,2025-12-11 08:17:16,100,10000.0,[5506.0]
0,2025-12-11 08:17:17,100,10000.0,[5444.0]
0,2025-12-11 08:17:18,100,10000.0,[5490.0]
0,2025-12-11 08:17:19,100,10000.0,[5521.0]
0,2025-12-11 08:17:20,100,10000.0,[5475.0]
0,2025-12-11 08:17:21,100,10000.0,[5543.0]
